merchant_id,date,is_open,scheduled_hours,actual_open_hours,business_hours_consistency,temporary_closure_flag,orders_created,accepted_orders,cancelled_orders,merchant_delay_orders,avg_prep_minutes
M00325,2026-04-10,1,10.65,9.29,0.8719,0,0,0,0,0,
M00325,2026-04-11,1,7.51,5.4,0.7199,0,0,0,0,0,
M00325,2026-04-12,1,8.42,7.03,0.8355,0,0,0,0,0,
M00325,2026-04-13,1,8.65,6.37,0.7359,0,0,0,0,0,
M00325,2026-04-14,1,9.92,9.49,0.9568,0,1,1,0,0,14.0
M00325,2026-04-15,1,8.59,6.55,0.7625,0,1,1,0,0,20.12
M00325,2026-04-16,1,9.63,9.29,0.9648,0,0,0,0,0,
M00325,2026-04-17,1,7.94,7.55,0.9506,0,0,0,0,0,
M00325,2026-04-18,1,8.95,8.38,0.9359,0,1,1,0,1,23.65
M00325,2026-04-19,1,9.24,9.24,1.0,0,0,0,0,0,
M00325,2026-04-20,1,8.97,8.35,0.9311,0,0,0,0,0,
M00325,2026-04-21,1,10.71,8.6,0.8034,0,0,0,0,0,
M00325,2026-04-22,1,10.25,10.25,1.0,0,0,0,0,0,
M00325,2026-04-23,1,8.41,7.2,0.857,0,0,0,0,0,
M00325,2026-04-24,1,7.46,7.27,0.9746,0,0,0,0,0,
M00325,2026-04-25,1,9.54,7.6,0.7961,0,0,0,0,0,
M00325,2026-04-26,1,9.97,8.74,0.8762,0,0,0,0,0,
M00325,2026-04-27,1,10.25,9.66,0.942,0,0,0,0,0,
M00325,2026-04-28,1,6.97,5.41,0.7756,0,0,0,0,0,
M00325,2026-04-29,1,11.78,8.6,0.73,0,1,1,0,0,14.78
M00325,2026-04-30,0,5.58,0.0,0.0,1,0,0,0,0,
M00325,2026-05-01,1,8.01,7.85,0.9794,0,0,0,0,0,
M00325,2026-05-02,1,8.56,6.52,0.7616,0,0,0,0,0,
M00325,2026-05-03,1,8.54,7.29,0.8538,0,1,1,0,0,20.1
M00325,2026-05-04,1,10.54,9.53,0.9043,0,0,0,0,0,
M00325,2026-05-05,0,9.63,0.0,0.0,0,1,1,0,0,21.58
M00325,2026-05-06,1,9.51,9.19,0.966,0,0,0,0,0,
M00325,2026-05-07,1,8.96,8.26,0.9215,0,1,1,0,0,27.28
M00325,2026-05-08,1,6.78,5.38,0.7943,0,0,0,0,0,
M00325,2026-05-09,1,8.96,8.03,0.8955,0,0,0,0,0,
M00325,2026-05-10,1,8.41,6.96,0.8274,0,0,0,0,0,
M00325,2026-05-11,1,7.27,6.18,0.8496,0,0,0,0,0,
M00325,2026-05-12,1,9.35,9.35,1.0,0,0,0,0,0,
M00325,2026-05-13,1,9.51,9.51,1.0,0,0,0,0,0,
M00325,2026-05-14,0,10.72,0.0,0.0,0,0,0,0,0,
M00325,2026-05-15,1,8.67,8.41,0.9698,0,1,1,0,0,17.18
M00325,2026-05-16,1,7.3,6.84,0.9366,0,1,1,0,1,14.26
M00325,2026-05-17,1,7.54,6.28,0.8332,0,0,0,0,0,
M00325,2026-05-18,1,9.19,7.55,0.821,0,0,0,0,0,
M00325,2026-05-19,1,11.48,9.07,0.7897,0,0,0,0,0,
M00325,2026-05-20,1,6.0,4.82,0.8042,0,0,0,0,0,
M00325,2026-05-21,1,8.04,6.97,0.8665,0,0,0,0,0,
M00325,2026-05-22,1,8.46,8.46,1.0,0,0,0,0,0,
M00325,2026-05-23,1,11.95,9.33,0.781,0,0,0,0,0,
M00325,2026-05-24,1,9.06,8.69,0.9588,0,0,0,0,0,
M00325,2026-05-25,1,8.96,7.31,0.816,0,0,0,0,0,
M00325,2026-05-26,1,8.34,7.6,0.9115,0,0,0,0,0,
M00325,2026-05-27,0,8.18,0.0,0.0,1,0,0,0,0,
M00325,2026-05-28,1,8.98,7.33,0.8161,0,0,0,0,0,
M00325,2026-05-29,1,9.79,6.96,0.7102,0,0,0,0,0,
M00325,2026-05-30,1,7.58,6.62,0.8737,0,2,2,0,0,23.544999999999998
M00325,2026-05-31,0,9.14,0.0,0.0,0,0,0,0,0,
M00326,2026-02-01,1,11.34,9.31,0.8204,0,0,0,0,0,
M00326,2026-02-02,1,10.97,9.67,0.8811,0,0,0,0,0,
M00326,2026-02-03,1,10.34,8.23,0.7959,0,0,0,0,0,
M00326,2026-02-04,1,9.04,6.97,0.7716,0,0,0,0,0,
M00326,2026-02-05,1,8.27,6.31,0.7635,0,0,0,0,0,
M00326,2026-02-06,1,11.4,9.75,0.8547,0,0,0,0,0,
M00326,2026-02-07,1,9.13,7.5,0.8216,0,1,1,0,0,14.91
M00326,2026-02-08,1,8.77,6.68,0.7613,0,1,1,0,0,29.42
M00326,2026-02-09,1,8.6,7.37,0.8568,0,0,0,0,0,
M00326,2026-02-10,1,9.11,6.35,0.6968,0,0,0,0,0,
M00326,2026-02-11,1,8.39,5.43,0.647,0,0,0,0,0,
M00326,2026-02-12,1,9.8,5.3,0.5407,0,0,0,0,0,
M00326,2026-02-13,1,10.68,7.08,0.6625,0,0,0,0,0,
M00326,2026-02-14,1,8.04,6.42,0.7992,0,1,1,0,0,24.21
M00326,2026-02-15,1,8.19,6.12,0.7482,0,1,1,0,0,33.23
M00326,2026-02-16,0,10.22,0.0,0.0,0,0,0,0,0,
M00326,2026-02-17,1,10.3,5.95,0.5783,0,1,1,0,0,23.49
M00326,2026-02-18,1,9.85,8.23,0.8354,0,0,0,0,0,
M00326,2026-02-19,1,9.41,5.14,0.5464,0,0,0,0,0,
M00326,2026-02-20,1,8.91,6.7,0.7526,0,0,0,0,0,
M00326,2026-02-21,1,8.0,6.67,0.8345,0,0,0,0,0,
M00326,2026-02-22,1,9.86,7.95,0.8058,0,0,0,0,0,
M00326,2026-02-23,0,9.39,0.0,0.0,1,0,0,0,0,
M00326,2026-02-24,0,8.85,0.0,0.0,0,0,0,0,0,
M00326,2026-02-25,1,8.5,4.93,0.58,0,0,0,0,0,
M00326,2026-02-26,1,9.66,7.67,0.7942,0,0,0,0,0,
M00326,2026-02-27,1,8.32,6.29,0.7564,0,0,0,0,0,
M00326,2026-02-28,1,9.06,6.88,0.7597,0,0,0,0,0,
M00326,2026-03-01,1,7.97,7.19,0.9017,0,1,1,0,0,21.33
M00326,2026-03-02,1,10.42,8.19,0.7856,0,0,0,0,0,
M00326,2026-03-03,1,9.49,7.27,0.766,0,1,1,0,0,15.6
M00326,2026-03-04,1,11.1,7.99,0.7198,0,1,1,0,0,26.92
M00326,2026-03-05,0,9.66,0.0,0.0,0,0,0,0,0,
M00326,2026-03-06,1,9.57,8.13,0.8495,0,0,0,0,0,
M00326,2026-03-07,1,8.09,7.45,0.9215,0,1,1,0,0,24.48
M00326,2026-03-08,1,6.41,3.8,0.593,0,0,0,0,0,
M00326,2026-03-09,0,8.34,0.0,0.0,0,0,0,0,0,
M00326,2026-03-10,1,9.43,7.03,0.7451,0,0,0,0,0,
M00326,2026-03-11,1,8.69,7.17,0.8251,0,0,0,0,0,
M00326,2026-03-12,1,8.89,6.71,0.7547,0,0,0,0,0,
M00326,2026-03-13,0,9.98,0.0,0.0,1,1,1,0,0,19.24
M00326,2026-03-14,0,8.46,0.0,0.0,1,0,0,0,0,
M00326,2026-03-15,1,7.22,5.67,0.7863,0,0,0,0,0,
M00326,2026-03-16,1,8.73,6.22,0.7123,0,1,1,0,0,14.22
M00326,2026-03-17,1,9.84,9.36,0.9513,0,0,0,0,0,
M00326,2026-03-18,1,7.61,5.75,0.7559,0,0,0,0,0,
M00326,2026-03-19,0,8.92,0.0,0.0,0,0,0,0,0,
M00326,2026-03-20,1,9.53,6.05,0.6343,0,0,0,0,0,
M00326,2026-03-21,1,7.9,5.81,0.7354,0,0,0,0,0,
M00326,2026-03-22,1,7.77,5.89,0.758,0,0,0,0,0,
M00326,2026-03-23,1,9.54,9.37,0.9827,0,0,0,0,0,
M00326,2026-03-24,1,10.0,8.69,0.869,0,0,0,0,0,
M00326,2026-03-25,0,9.67,0.0,0.0,0,0,0,0,0,
M00326,2026-03-26,1,8.27,6.0,0.726,0,1,1,0,0,28.39
M00326,2026-03-27,1,9.34,8.18,0.8756,0,0,0,0,0,
M00326,2026-03-28,1,6.16,5.76,0.9341,0,0,0,0,0,
M00326,2026-03-29,0,9.33,0.0,0.0,0,2,2,0,1,30.525
M00326,2026-03-30,1,9.14,7.79,0.8526,0,1,1,0,0,28.88
M00326,2026-03-31,1,9.27,6.63,0.7156,0,0,0,0,0,
M00326,2026-04-01,0,7.17,0.0,0.0,0,0,0,0,0,
M00326,2026-04-02,1,9.47,6.45,0.6804,0,0,0,0,0,
M00326,2026-04-03,1,8.16,6.53,0.8002,0,1,1,0,0,32.9
M00326,2026-04-04,0,9.92,0.0,0.0,0,0,0,0,0,
M00326,2026-04-05,0,7.52,0.0,0.0,0,0,0,0,0,
M00326,2026-04-06,1,7.48,4.94,0.6603,0,0,0,0,0,
M00326,2026-04-07,1,8.6,6.95,0.8085,0,0,0,0,0,
M00326,2026-04-08,0,11.16,0.0,0.0,0,0,0,0,0,
M00326,2026-04-09,1,8.07,5.95,0.7372,0,0,0,0,0,
M00326,2026-04-10,1,10.46,8.54,0.8167,0,0,0,0,0,
M00326,2026-04-11,1,8.22,5.39,0.6565,0,0,0,0,0,
M00326,2026-04-12,0,9.51,0.0,0.0,0,0,0,0,0,
M00326,2026-04-13,0,6.74,0.0,0.0,0,0,0,0,0,
M00326,2026-04-14,0,11.92,0.0,0.0,1,0,0,0,0,
M00326,2026-04-15,0,9.09,0.0,0.0,1,0,0,0,0,
M00326,2026-04-16,1,9.14,6.99,0.7651,0,0,0,0,0,
M00326,2026-04-17,0,8.46,0.0,0.0,0,1,1,0,0,30.28
M00326,2026-04-18,1,9.58,7.59,0.792,0,0,0,0,0,
M00326,2026-04-19,1,8.72,7.38,0.8466,0,0,0,0,0,
M00326,2026-04-20,1,8.76,6.37,0.727,0,0,0,0,0,
M00326,2026-04-21,1,11.22,8.75,0.7801,0,0,0,0,0,
M00326,2026-04-22,1,8.14,6.21,0.7623,0,1,1,0,0,24.45
M00326,2026-04-23,0,9.4,0.0,0.0,0,1,1,0,0,25.53
M00326,2026-04-24,1,8.65,6.29,0.7273,0,0,0,0,0,
M00326,2026-04-25,1,7.46,5.49,0.7362,0,0,0,0,0,
M00326,2026-04-26,0,7.31,0.0,0.0,1,0,0,0,0,
M00326,2026-04-27,1,11.64,8.41,0.7227,0,0,0,0,0,
M00326,2026-04-28,1,8.94,7.06,0.79,0,1,1,0,0,23.75
M00326,2026-04-29,0,9.3,0.0,0.0,1,0,0,0,0,
M00326,2026-04-30,0,9.39,0.0,0.0,1,0,0,0,0,
M00326,2026-05-01,1,9.24,6.64,0.7182,0,1,1,0,1,20.0
M00326,2026-05-02,1,8.99,6.23,0.6931,0,0,0,0,0,
M00326,2026-05-03,0,7.56,0.0,0.0,1,1,1,0,0,28.84
M00326,2026-05-04,0,7.41,0.0,0.0,0,0,0,0,0,
M00326,2026-05-05,1,10.95,9.39,0.8576,0,0,0,0,0,
M00326,2026-05-06,1,7.81,5.58,0.7143,0,0,0,0,0,
M00326,2026-05-07,1,10.21,8.42,0.8243,0,0,0,0,0,
M00326,2026-05-08,1,9.78,6.96,0.7113,0,0,0,0,0,
M00326,2026-05-09,0,10.41,0.0,0.0,0,0,0,0,0,
M00326,2026-05-10,1,8.64,7.11,0.8222,0,2,2,0,0,18.689999999999998
M00326,2026-05-11,1,9.58,5.72,0.5965,0,0,0,0,0,
M00326,2026-05-12,1,10.36,10.36,1.0,0,1,1,0,0,18.44
M00326,2026-05-13,1,10.26,8.86,0.8633,0,0,0,0,0,
M00326,2026-05-14,1,9.78,8.25,0.844,0,0,0,0,0,
M00326,2026-05-15,1,6.72,5.33,0.7927,0,0,0,0,0,
M00326,2026-05-16,0,9.03,0.0,0.0,1,0,0,0,0,
M00326,2026-05-17,1,8.12,5.83,0.7182,0,0,0,0,0,
M00326,2026-05-18,1,8.43,6.77,0.8028,0,0,0,0,0,
M00326,2026-05-19,1,11.4,7.91,0.6938,0,0,0,0,0,
M00326,2026-05-20,1,9.11,7.23,0.7933,0,0,0,0,0,
M00326,2026-05-21,0,10.23,0.0,0.0,1,0,0,0,0,
M00326,2026-05-22,1,8.42,5.71,0.6784,0,0,0,0,0,
M00326,2026-05-23,1,9.47,6.01,0.6348,0,2,2,0,0,27.85
M00326,2026-05-24,1,6.41,6.41,1.0,0,0,0,0,0,
M00326,2026-05-25,1,9.57,7.05,0.7367,0,0,0,0,0,
M00326,2026-05-26,1,8.25,6.47,0.7846,0,0,0,0,0,
M00326,2026-05-27,1,8.71,4.23,0.4862,0,0,0,0,0,
M00326,2026-05-28,0,9.22,0.0,0.0,1,0,0,0,0,
M00326,2026-05-29,1,8.89,6.87,0.7737,0,0,0,0,0,
M00326,2026-05-30,1,7.98,5.53,0.693,0,0,0,0,0,
M00326,2026-05-31,1,10.47,8.5,0.8122,0,0,0,0,0,
M00327,2026-02-01,1,8.55,7.15,0.8359,0,0,0,0,0,
M00327,2026-02-02,1,8.78,6.78,0.7717,0,0,0,0,0,
M00327,2026-02-03,1,9.75,7.83,0.8025,0,0,0,0,0,
M00327,2026-02-04,1,10.42,7.68,0.7366,0,1,1,0,0,23.16
M00327,2026-02-05,0,7.14,0.0,0.0,1,0,0,0,0,
M00327,2026-02-06,1,7.52,4.87,0.6479,0,1,1,0,0,15.5
M00327,2026-02-07,1,10.27,9.22,0.8976,0,0,0,0,0,
M00327,2026-02-08,1,8.38,8.02,0.9568,0,1,1,0,0,21.09
M00327,2026-02-09,1,7.9,5.75,0.7275,0,2,2,0,1,22.645
M00327,2026-02-10,1,8.25,5.34,0.6472,0,0,0,0,0,
M00327,2026-02-11,1,6.93,6.18,0.8923,0,0,0,0,0,
M00327,2026-02-12,0,10.13,0.0,0.0,0,0,0,0,0,
M00327,2026-02-13,1,7.17,5.83,0.8123,0,0,0,0,0,
M00327,2026-02-14,1,8.75,7.81,0.8921,0,0,0,0,0,
M00327,2026-02-15,1,9.06,7.85,0.8669,0,0,0,0,0,
M00327,2026-02-16,1,9.46,7.32,0.7736,0,2,2,0,0,23.785
M00327,2026-02-17,0,8.91,0.0,0.0,1,0,0,0,0,
M00327,2026-02-18,1,9.19,7.72,0.8397,0,2,2,0,1,30.75
M00327,2026-02-19,1,8.77,5.73,0.6529,0,0,0,0,0,
M00327,2026-02-20,1,8.91,7.43,0.8333,0,0,0,0,0,
M00327,2026-02-21,1,11.65,9.18,0.7877,0,0,0,0,0,
M00327,2026-02-22,1,9.01,8.1,0.8995,0,0,0,0,0,
M00327,2026-02-23,1,10.54,9.26,0.8785,0,0,0,0,0,
M00327,2026-02-24,1,10.19,7.57,0.743,0,0,0,0,0,
M00327,2026-02-25,1,8.69,8.09,0.9315,0,1,1,0,1,25.64
M00327,2026-02-26,1,8.57,6.58,0.7678,0,0,0,0,0,
M00327,2026-02-27,1,7.37,6.76,0.9165,0,0,0,0,0,
M00327,2026-02-28,1,8.68,7.99,0.9211,0,0,0,0,0,
M00327,2026-03-01,1,9.4,7.76,0.8251,0,0,0,0,0,
M00327,2026-03-02,1,8.43,7.74,0.9189,0,0,0,0,0,
M00327,2026-03-03,1,8.1,5.69,0.702,0,0,0,0,0,
M00327,2026-03-04,1,5.63,4.46,0.7913,0,0,0,0,0,
M00327,2026-03-05,1,8.33,5.75,0.6897,0,0,0,0,0,
M00327,2026-03-06,1,9.51,6.92,0.7272,0,1,1,0,1,24.78
M00327,2026-03-07,0,9.95,0.0,0.0,0,0,0,0,0,
M00327,2026-03-08,1,8.79,5.83,0.6628,0,0,0,0,0,
M00327,2026-03-09,1,7.79,6.2,0.796,0,0,0,0,0,
M00327,2026-03-10,1,9.16,7.96,0.8692,0,0,0,0,0,
M00327,2026-03-11,1,10.1,7.15,0.7082,0,0,0,0,0,
M00327,2026-03-12,0,7.99,0.0,0.0,1,0,0,0,0,
M00327,2026-03-13,1,7.7,5.74,0.7459,0,1,1,0,0,21.68
M00327,2026-03-14,0,9.92,0.0,0.0,0,0,0,0,0,
M00327,2026-03-15,0,6.98,0.0,0.0,0,0,0,0,0,
M00327,2026-03-16,1,8.79,6.8,0.7732,0,0,0,0,0,
M00327,2026-03-17,0,8.22,0.0,0.0,0,0,0,0,0,
M00327,2026-03-18,1,9.05,8.28,0.9157,0,0,0,0,0,
M00327,2026-03-19,1,9.89,7.02,0.7101,0,1,0,1,0,
M00327,2026-03-20,1,8.83,7.56,0.8553,0,0,0,0,0,
M00327,2026-03-21,1,8.38,5.93,0.7085,0,0,0,0,0,
M00327,2026-03-22,1,8.82,8.2,0.9298,0,0,0,0,0,
M00327,2026-03-23,1,10.39,10.19,0.9806,0,0,0,0,0,
M00327,2026-03-24,1,7.19,5.93,0.8252,0,0,0,0,0,
M00327,2026-03-25,1,9.11,6.51,0.7147,0,0,0,0,0,
M00327,2026-03-26,0,7.91,0.0,0.0,1,0,0,0,0,
M00327,2026-03-27,0,9.68,0.0,0.0,0,0,0,0,0,
M00327,2026-03-28,1,8.14,5.78,0.7097,0,0,0,0,0,
M00327,2026-03-29,1,9.52,9.34,0.9811,0,0,0,0,0,
M00327,2026-03-30,1,9.31,6.82,0.7318,0,0,0,0,0,
M00327,2026-03-31,1,11.03,7.81,0.7085,0,0,0,0,0,
M00327,2026-04-01,1,11.94,10.15,0.8499,0,0,0,0,0,
M00327,2026-04-02,1,10.79,9.33,0.8648,0,0,0,0,0,
M00327,2026-04-03,1,7.46,6.67,0.8941,0,0,0,0,0,
M00327,2026-04-04,1,9.97,5.03,0.5041,0,0,0,0,0,
M00327,2026-04-05,0,8.94,0.0,0.0,1,0,0,0,0,
M00327,2026-04-06,1,7.82,6.63,0.8476,0,0,0,0,0,
M00327,2026-04-07,1,8.68,8.23,0.9485,0,0,0,0,0,
M00327,2026-04-08,1,7.35,5.06,0.6892,0,0,0,0,0,
M00327,2026-04-09,1,8.71,6.45,0.7411,0,0,0,0,0,
M00327,2026-04-10,1,8.46,8.05,0.9523,0,0,0,0,0,
M00327,2026-04-11,1,7.86,6.5,0.8274,0,0,0,0,0,
M00327,2026-04-12,0,7.4,0.0,0.0,0,1,1,0,0,18.99
M00327,2026-04-13,1,10.13,9.53,0.941,0,0,0,0,0,
M00327,2026-04-14,1,9.75,7.1,0.7283,0,0,0,0,0,
M00327,2026-04-15,1,10.51,8.07,0.7676,0,0,0,0,0,
M00327,2026-04-16,1,7.24,5.32,0.7348,0,0,0,0,0,
M00327,2026-04-17,1,8.93,6.65,0.7447,0,0,0,0,0,
M00327,2026-04-18,1,8.44,6.59,0.781,0,1,1,0,0,16.81
M00327,2026-04-19,0,8.92,0.0,0.0,1,0,0,0,0,
M00327,2026-04-20,1,8.89,7.63,0.8573,0,1,1,0,0,21.83
M00327,2026-04-21,0,7.94,0.0,0.0,1,0,0,0,0,
M00327,2026-04-22,1,8.42,7.21,0.8573,0,0,0,0,0,
M00327,2026-04-23,0,7.79,0.0,0.0,0,0,0,0,0,
M00327,2026-04-24,0,8.65,0.0,0.0,0,0,0,0,0,
M00327,2026-04-25,1,9.65,6.37,0.6605,0,0,0,0,0,
M00327,2026-04-26,1,8.68,8.68,1.0,0,1,1,0,0,22.33
M00327,2026-04-27,1,11.65,9.61,0.8244,0,0,0,0,0,
M00327,2026-04-28,1,9.53,6.05,0.6349,0,0,0,0,0,
M00327,2026-04-29,1,9.85,8.34,0.8468,0,0,0,0,0,
M00327,2026-04-30,1,7.57,6.65,0.878,0,0,0,0,0,
M00327,2026-05-01,1,11.45,6.8,0.5937,0,1,1,0,0,23.81
M00327,2026-05-02,1,8.65,8.65,1.0,0,0,0,0,0,
M00327,2026-05-03,1,10.64,8.52,0.8008,0,0,0,0,0,
M00327,2026-05-04,1,12.8,9.98,0.7798,0,0,0,0,0,
M00327,2026-05-05,1,8.74,7.84,0.897,0,0,0,0,0,
M00327,2026-05-06,1,8.0,7.02,0.8773,0,0,0,0,0,
M00327,2026-05-07,1,9.86,6.98,0.708,0,0,0,0,0,
M00327,2026-05-08,1,8.28,6.98,0.8429,0,2,2,0,0,26.005
M00327,2026-05-09,1,9.88,8.99,0.9099,0,0,0,0,0,
M00327,2026-05-10,1,10.73,8.97,0.8358,0,0,0,0,0,
M00327,2026-05-11,0,7.42,0.0,0.0,0,1,1,0,0,14.98
M00327,2026-05-12,1,11.33,9.84,0.8688,0,0,0,0,0,
M00327,2026-05-13,1,8.03,6.28,0.7814,0,0,0,0,0,
M00327,2026-05-14,1,8.09,5.9,0.7295,0,0,0,0,0,
M00327,2026-05-15,1,8.21,7.61,0.9274,0,0,0,0,0,
M00327,2026-05-16,1,8.15,6.38,0.7824,0,0,0,0,0,
M00327,2026-05-17,1,10.0,7.53,0.7524,0,0,0,0,0,
M00327,2026-05-18,1,8.09,7.51,0.9288,0,0,0,0,0,
M00327,2026-05-19,0,9.46,0.0,0.0,0,0,0,0,0,
M00327,2026-05-20,1,8.13,5.76,0.7082,0,0,0,0,0,
M00327,2026-05-21,0,8.99,0.0,0.0,1,0,0,0,0,
M00327,2026-05-22,0,8.24,0.0,0.0,1,1,1,0,0,10.23
M00327,2026-05-23,1,10.25,8.75,0.8535,0,0,0,0,0,
M00327,2026-05-24,0,7.72,0.0,0.0,0,0,0,0,0,
M00327,2026-05-25,1,10.04,8.43,0.8402,0,0,0,0,0,
M00327,2026-05-26,1,10.86,8.22,0.7571,0,0,0,0,0,
M00327,2026-05-27,1,10.14,9.73,0.9603,0,0,0,0,0,
M00327,2026-05-28,1,10.39,8.33,0.8018,0,0,0,0,0,
M00327,2026-05-29,1,9.12,8.33,0.9142,0,0,0,0,0,
M00327,2026-05-30,1,9.19,6.73,0.7331,0,0,0,0,0,
M00327,2026-05-31,1,10.15,7.36,0.7247,0,0,0,0,0,
M00328,2026-02-01,1,10.36,9.09,0.8777,0,0,0,0,0,
M00328,2026-02-02,1,7.74,6.59,0.8515,0,0,0,0,0,
M00328,2026-02-03,1,8.48,6.13,0.7224,0,0,0,0,0,
M00328,2026-02-04,1,10.51,8.55,0.8131,0,0,0,0,0,
M00328,2026-02-05,1,9.85,7.74,0.7861,0,0,0,0,0,
M00328,2026-02-06,1,11.24,8.39,0.7466,0,2,2,0,0,20.994999999999997
M00328,2026-02-07,1,9.21,9.21,1.0,0,0,0,0,0,
M00328,2026-02-08,1,7.42,6.49,0.8749,0,1,1,0,0,14.42
M00328,2026-02-09,1,7.78,6.47,0.8309,0,0,0,0,0,
M00328,2026-02-10,1,9.13,9.13,1.0,0,1,1,0,0,24.74
M00328,2026-02-11,1,10.08,9.59,0.9517,0,0,0,0,0,
M00328,2026-02-12,1,6.89,4.63,0.6724,0,0,0,0,0,
M00328,2026-02-13,1,8.41,5.91,0.702,0,1,1,0,0,23.42
M00328,2026-02-14,1,8.27,7.01,0.8469,0,0,0,0,0,
M00328,2026-02-15,1,8.68,7.82,0.9003,0,0,0,0,0,
M00328,2026-02-16,1,8.71,8.71,1.0,0,0,0,0,0,
M00328,2026-02-17,1,8.87,6.33,0.714,0,0,0,0,0,
M00328,2026-02-18,1,10.27,8.72,0.8495,0,0,0,0,0,
M00328,2026-02-19,1,9.11,8.16,0.896,0,0,0,0,0,
M00328,2026-02-20,0,9.51,0.0,0.0,0,0,0,0,0,
M00328,2026-02-21,1,9.23,7.91,0.8571,0,1,1,0,0,22.03
M00328,2026-02-22,1,9.54,7.36,0.771,0,0,0,0,0,
M00328,2026-02-23,1,8.16,7.43,0.9116,0,0,0,0,0,
M00328,2026-02-24,1,9.8,6.3,0.6422,0,0,0,0,0,
M00328,2026-02-25,1,10.4,8.07,0.7766,0,0,0,0,0,
M00328,2026-02-26,1,9.34,7.25,0.7765,0,0,0,0,0,
M00328,2026-02-27,1,9.47,6.86,0.7241,0,0,0,0,0,
M00328,2026-02-28,1,9.8,9.8,1.0,0,0,0,0,0,
M00328,2026-03-01,1,8.5,6.78,0.7978,0,1,1,0,0,28.09
M00328,2026-03-02,0,10.02,0.0,0.0,1,0,0,0,0,
M00328,2026-03-03,1,7.8,6.3,0.8079,0,0,0,0,0,
M00328,2026-03-04,1,9.41,6.46,0.6858,0,0,0,0,0,
M00328,2026-03-05,1,6.12,5.13,0.8387,0,0,0,0,0,
M00328,2026-03-06,1,9.82,7.46,0.7597,0,0,0,0,0,
M00328,2026-03-07,1,8.83,7.01,0.794,0,0,0,0,0,
M00328,2026-03-08,1,7.58,5.92,0.7817,0,0,0,0,0,
M00328,2026-03-09,1,7.71,7.02,0.9111,0,1,1,0,0,19.34
M00328,2026-03-10,0,7.7,0.0,0.0,1,1,1,0,0,30.82
M00328,2026-03-11,1,7.43,7.14,0.9604,0,0,0,0,0,
M00328,2026-03-12,1,9.48,8.02,0.8466,0,0,0,0,0,
M00328,2026-03-13,1,8.48,7.62,0.8981,0,0,0,0,0,
M00328,2026-03-14,0,9.31,0.0,0.0,0,1,1,0,0,15.92
M00328,2026-03-15,1,8.69,6.22,0.7153,0,0,0,0,0,
M00328,2026-03-16,1,7.94,6.91,0.8709,0,0,0,0,0,
M00328,2026-03-17,1,10.2,9.08,0.8908,0,1,1,0,0,25.94
M00328,2026-03-18,1,10.59,7.61,0.7183,0,1,1,0,0,22.9
M00328,2026-03-19,1,7.7,6.26,0.8133,0,0,0,0,0,
M00328,2026-03-20,1,9.17,5.85,0.6376,0,1,1,0,0,19.9
M00328,2026-03-21,0,9.22,0.0,0.0,1,0,0,0,0,
M00328,2026-03-22,1,9.32,7.48,0.8028,0,0,0,0,0,
M00328,2026-03-23,1,8.56,7.96,0.9299,0,0,0,0,0,
M00328,2026-03-24,0,8.22,0.0,0.0,1,0,0,0,0,
M00328,2026-03-25,1,10.22,8.55,0.8357,0,1,1,0,0,23.56
M00328,2026-03-26,1,8.78,7.64,0.8697,0,1,1,0,0,24.83
M00328,2026-03-27,1,8.43,5.73,0.6795,0,0,0,0,0,
M00328,2026-03-28,1,9.31,7.83,0.8406,0,0,0,0,0,
M00328,2026-03-29,0,9.7,0.0,0.0,0,0,0,0,0,
M00328,2026-03-30,1,10.34,6.98,0.6751,0,0,0,0,0,
M00328,2026-03-31,1,8.4,5.83,0.6942,0,0,0,0,0,
M00328,2026-04-01,1,9.87,8.94,0.9066,0,0,0,0,0,
M00328,2026-04-02,1,9.17,7.87,0.8588,0,0,0,0,0,
M00328,2026-04-03,1,10.23,8.98,0.8774,0,2,2,0,0,16.25
M00328,2026-04-04,1,9.6,6.83,0.712,0,0,0,0,0,
M00328,2026-04-05,1,8.8,8.08,0.9184,0,0,0,0,0,
M00328,2026-04-06,1,10.78,9.22,0.8557,0,0,0,0,0,
M00328,2026-04-07,1,8.81,7.25,0.8236,0,0,0,0,0,
M00328,2026-04-08,1,6.37,4.98,0.7829,0,0,0,0,0,
M00328,2026-04-09,0,7.77,0.0,0.0,1,0,0,0,0,
M00328,2026-04-10,0,10.21,0.0,0.0,1,0,0,0,0,
M00328,2026-04-11,1,7.28,6.71,0.9213,0,0,0,0,0,
M00328,2026-04-12,1,9.31,6.34,0.6815,0,0,0,0,0,
M00328,2026-04-13,0,9.08,0.0,0.0,1,1,1,0,0,21.1
M00328,2026-04-14,1,8.47,7.76,0.9155,0,1,1,0,0,29.01
M00328,2026-04-15,1,7.83,7.74,0.989,0,0,0,0,0,
M00328,2026-04-16,1,6.97,5.9,0.8458,0,0,0,0,0,
M00328,2026-04-17,1,10.65,10.35,0.9721,0,0,0,0,0,
M00328,2026-04-18,1,7.72,6.19,0.8026,0,0,0,0,0,
M00328,2026-04-19,1,9.38,6.39,0.6813,0,0,0,0,0,
M00328,2026-04-20,1,10.71,8.93,0.8334,0,2,2,0,0,14.834999999999999
M00328,2026-04-21,0,8.78,0.0,0.0,0,0,0,0,0,
M00328,2026-04-22,1,9.53,9.53,1.0,0,0,0,0,0,
