merchant_id,merchant_name,city,cuisine_type,segment,join_date,menu_ready,competitor_presence,profile_avg_rating
M01661,Merchant 01661,Palo Alto,Indian,SMB,2024-08-21,1,1,4.3
M01662,Merchant 01662,Berkeley,American,Mid-Market,2020-03-15,1,0,3.84
M01663,Merchant 01663,Palo Alto,Mexican,SMB,2025-06-09,1,0,3.92
M01664,Merchant 01664,Palo Alto,Indian,SMB,2023-09-28,1,0,4.73
M01665,Merchant 01665,San Francisco,American,SMB,2024-04-04,1,1,4.37
M01666,Merchant 01666,Fremont,Japanese,Mid-Market,2024-05-06,1,1,4.68
M01667,Merchant 01667,San Francisco,Mediterranean,SMB,2023-07-18,1,0,4.22
M01668,Merchant 01668,San Francisco,Japanese,Mid-Market,2025-05-14,1,1,4.19
M01669,Merchant 01669,Fremont,Chinese,SMB,2023-12-11,1,1,4.18
M01670,Merchant 01670,Fremont,Japanese,SMB,2020-06-07,1,0,3.77
M01671,Merchant 01671,San Jose,Thai,SMB,2020-04-09,1,0,4.72
M01672,Merchant 01672,San Francisco,American,SMB,2024-07-22,1,1,4.29
M01673,Merchant 01673,San Francisco,Mediterranean,Mid-Market,2023-03-24,1,1,3.82
M01674,Merchant 01674,San Francisco,Japanese,SMB,2023-04-17,1,0,4.03
M01675,Merchant 01675,Palo Alto,Indian,SMB,2021-05-29,1,0,3.4
M01676,Merchant 01676,Berkeley,Italian,SMB,2021-10-13,1,0,4.64
M01677,Merchant 01677,San Jose,Mexican,SMB,2023-01-07,1,0,3.89
M01678,Merchant 01678,Berkeley,American,SMB,2020-08-27,1,1,4.18
M01679,Merchant 01679,Palo Alto,Mexican,SMB,2025-03-04,1,1,4.02
M01680,Merchant 01680,Oakland,American,SMB,2022-10-22,1,0,4.7
M01681,Merchant 01681,Berkeley,Mexican,SMB,2025-08-06,0,0,4.07
M01682,Merchant 01682,Oakland,Mediterranean,SMB,2022-01-23,1,0,4.34
M01683,Merchant 01683,Berkeley,Italian,Mid-Market,2023-10-31,1,1,4.41
M01684,Merchant 01684,San Jose,Japanese,SMB,2021-06-25,1,0,3.91
M01685,Merchant 01685,Berkeley,Chinese,SMB,2024-03-30,1,0,4.26
M01686,Merchant 01686,Fremont,American,SMB,2020-04-24,1,0,3.95
M01687,Merchant 01687,Berkeley,Thai,SMB,2023-06-21,1,1,4.02
M01688,Merchant 01688,Berkeley,Thai,SMB,2021-10-30,1,0,4.22
M01689,Merchant 01689,Palo Alto,Japanese,SMB,2021-01-30,1,0,4.25
M01690,Merchant 01690,San Jose,Chinese,SMB,2022-12-27,1,0,4.01
M01691,Merchant 01691,Berkeley,Thai,SMB,2021-04-30,1,1,3.96
M01692,Merchant 01692,Berkeley,American,SMB,2023-01-29,1,1,4.88
M01693,Merchant 01693,Oakland,Mexican,SMB,2022-09-16,1,1,5.0
M01694,Merchant 01694,Palo Alto,Chinese,SMB,2023-06-27,1,0,3.89
M01695,Merchant 01695,Oakland,Chinese,SMB,2025-05-08,1,0,4.52
M01696,Merchant 01696,Palo Alto,Italian,SMB,2023-09-13,1,0,3.83
M01697,Merchant 01697,Fremont,Japanese,SMB,2024-09-02,1,1,3.48
M01698,Merchant 01698,San Francisco,Chinese,SMB,2022-03-10,1,0,4.1
M01699,Merchant 01699,Palo Alto,Japanese,SMB,2024-01-12,1,1,4.4
M01700,Merchant 01700,Berkeley,Japanese,SMB,2025-05-31,1,0,4.36
M01701,Merchant 01701,Oakland,Chinese,Mid-Market,2024-10-04,1,0,3.96
M01702,Merchant 01702,San Francisco,American,SMB,2023-02-11,1,1,4.3
M01703,Merchant 01703,San Jose,Chinese,Mid-Market,2025-03-15,1,0,4.33
M01704,Merchant 01704,San Jose,Thai,Mid-Market,2022-06-09,1,0,4.1
M01705,Merchant 01705,Palo Alto,Italian,Mid-Market,2021-12-19,1,0,3.96
M01706,Merchant 01706,San Francisco,Indian,Mid-Market,2022-10-15,1,0,4.22
M01707,Merchant 01707,Oakland,Mexican,SMB,2023-02-26,1,0,4.19
M01708,Merchant 01708,Oakland,Mediterranean,SMB,2021-08-02,0,0,4.97
M01709,Merchant 01709,San Francisco,Italian,Mid-Market,2024-11-21,1,0,4.21
M01710,Merchant 01710,Fremont,Italian,SMB,2024-08-17,1,1,3.58
M01711,Merchant 01711,Berkeley,Japanese,SMB,2022-02-16,1,1,4.28
M01712,Merchant 01712,San Jose,Japanese,SMB,2022-09-28,0,1,4.04
M01713,Merchant 01713,San Jose,Japanese,SMB,2022-06-17,0,0,4.22
M01714,Merchant 01714,Oakland,Chinese,SMB,2024-12-07,1,0,4.55
M01715,Merchant 01715,Fremont,Mediterranean,SMB,2024-07-08,1,0,4.59
M01716,Merchant 01716,San Francisco,American,SMB,2022-03-12,1,0,4.52
M01717,Merchant 01717,Fremont,Japanese,SMB,2022-11-02,1,0,4.58
M01718,Merchant 01718,San Jose,Italian,Mid-Market,2022-05-13,1,1,4.45
M01719,Merchant 01719,Fremont,Thai,SMB,2022-09-28,1,0,3.91
M01720,Merchant 01720,Berkeley,Thai,SMB,2024-01-30,1,1,4.39
M01721,Merchant 01721,Berkeley,Mexican,SMB,2022-12-25,1,0,4.52
M01722,Merchant 01722,Oakland,Thai,SMB,2020-09-09,1,0,4.48
M01723,Merchant 01723,Oakland,American,SMB,2025-06-21,1,0,4.35
M01724,Merchant 01724,Berkeley,Italian,SMB,2023-03-30,1,1,4.37
M01725,Merchant 01725,Berkeley,Chinese,SMB,2024-11-07,1,1,3.84
M01726,Merchant 01726,Palo Alto,Japanese,Enterprise,2023-03-23,1,1,4.34
M01727,Merchant 01727,San Jose,American,SMB,2024-09-08,1,0,4.51
M01728,Merchant 01728,Berkeley,Chinese,Mid-Market,2025-01-04,1,0,4.78
M01729,Merchant 01729,San Francisco,Japanese,SMB,2024-05-22,0,1,5.0
M01730,Merchant 01730,Berkeley,Chinese,SMB,2023-03-21,1,1,4.27
M01731,Merchant 01731,Fremont,Indian,Enterprise,2022-12-14,1,0,4.43
M01732,Merchant 01732,Palo Alto,Mexican,Mid-Market,2022-10-31,1,1,4.29
M01733,Merchant 01733,San Francisco,Mediterranean,SMB,2021-03-27,1,0,4.18
M01734,Merchant 01734,San Francisco,Mexican,Mid-Market,2021-10-23,1,0,4.14
M01735,Merchant 01735,Palo Alto,Mexican,Enterprise,2022-02-03,1,0,4.32
M01736,Merchant 01736,San Francisco,Mediterranean,SMB,2023-11-28,1,0,3.74
M01737,Merchant 01737,San Francisco,Mediterranean,Mid-Market,2022-01-14,1,0,4.11
M01738,Merchant 01738,Fremont,Thai,Enterprise,2025-01-21,1,1,3.93
M01739,Merchant 01739,Oakland,Mexican,SMB,2025-05-01,1,0,3.58
M01740,Merchant 01740,San Francisco,Thai,Mid-Market,2023-07-30,1,0,4.2
M01741,Merchant 01741,Oakland,Chinese,SMB,2021-04-20,1,1,3.73
M01742,Merchant 01742,Palo Alto,Chinese,SMB,2023-06-16,1,0,4.68
M01743,Merchant 01743,Palo Alto,Mexican,SMB,2025-04-18,1,1,4.07
M01744,Merchant 01744,Berkeley,Indian,SMB,2025-02-26,0,0,4.15
M01745,Merchant 01745,San Jose,Italian,SMB,2025-07-15,1,0,4.23
M01746,Merchant 01746,Berkeley,Mediterranean,Mid-Market,2022-01-03,0,1,4.62
M01747,Merchant 01747,Fremont,Mediterranean,SMB,2024-07-07,1,0,4.17
M01748,Merchant 01748,San Francisco,American,Mid-Market,2021-08-19,0,1,4.48
M01749,Merchant 01749,San Francisco,Indian,SMB,2023-01-10,1,1,4.16
M01750,Merchant 01750,Fremont,Thai,SMB,2022-02-22,1,0,3.68
M01751,Merchant 01751,San Jose,Mexican,SMB,2022-12-20,1,1,4.52
M01752,Merchant 01752,Berkeley,American,Mid-Market,2022-06-26,1,0,3.96
M01753,Merchant 01753,Oakland,Italian,SMB,2022-10-29,1,1,3.79
M01754,Merchant 01754,Oakland,Mexican,SMB,2022-12-12,1,1,3.58
M01755,Merchant 01755,San Jose,Chinese,SMB,2023-02-15,1,0,3.87
M01756,Merchant 01756,Fremont,Indian,SMB,2023-02-27,1,0,4.58
M01757,Merchant 01757,Fremont,Mexican,Mid-Market,2024-08-21,0,0,3.86
M01758,Merchant 01758,Fremont,Italian,SMB,2020-09-02,1,0,4.72
M01759,Merchant 01759,Berkeley,Mexican,Mid-Market,2024-08-29,1,0,4.65
M01760,Merchant 01760,San Jose,Japanese,SMB,2024-09-30,1,1,4.55
M01761,Merchant 01761,San Jose,Chinese,SMB,2022-04-18,1,1,3.68
M01762,Merchant 01762,San Jose,Indian,Enterprise,2022-11-11,1,1,4.99
M01763,Merchant 01763,Berkeley,Mediterranean,SMB,2020-09-16,1,0,4.01
M01764,Merchant 01764,San Francisco,Thai,SMB,2023-12-01,1,0,4.13
M01765,Merchant 01765,Fremont,Mediterranean,Mid-Market,2022-04-05,1,1,4.11
M01766,Merchant 01766,Palo Alto,Italian,SMB,2021-12-21,1,0,4.45
M01767,Merchant 01767,San Jose,Italian,SMB,2020-06-07,1,0,4.35
M01768,Merchant 01768,Fremont,American,SMB,2022-08-11,1,1,3.34
M01769,Merchant 01769,Berkeley,Indian,SMB,2022-09-08,0,0,4.91
M01770,Merchant 01770,Palo Alto,Japanese,SMB,2023-01-18,1,0,3.75
M01771,Merchant 01771,San Jose,Mexican,SMB,2023-08-01,1,0,4.56
M01772,Merchant 01772,Oakland,Chinese,Mid-Market,2024-06-26,1,0,4.36
M01773,Merchant 01773,Oakland,Chinese,Mid-Market,2024-08-07,1,0,3.86
M01774,Merchant 01774,Fremont,Mediterranean,SMB,2022-10-15,1,0,4.36
M01775,Merchant 01775,Fremont,Thai,SMB,2021-12-15,0,1,4.15
M01776,Merchant 01776,Palo Alto,Japanese,SMB,2025-04-18,1,1,4.22
M01777,Merchant 01777,San Francisco,American,SMB,2020-05-05,1,1,4.71
M01778,Merchant 01778,San Francisco,Mediterranean,SMB,2024-04-26,1,1,4.52
M01779,Merchant 01779,Palo Alto,Chinese,Mid-Market,2025-02-08,1,0,3.74
M01780,Merchant 01780,Berkeley,Indian,Enterprise,2024-05-22,0,0,4.1
M01781,Merchant 01781,San Francisco,Mediterranean,SMB,2024-03-18,1,0,4.21
M01782,Merchant 01782,San Francisco,Mediterranean,SMB,2021-12-01,1,0,4.5
M01783,Merchant 01783,San Jose,Chinese,SMB,2023-06-10,1,1,3.99
M01784,Merchant 01784,San Jose,Indian,SMB,2021-05-02,1,0,4.62
M01785,Merchant 01785,Berkeley,Italian,Enterprise,2024-10-28,1,1,4.05
M01786,Merchant 01786,Oakland,Indian,Enterprise,2024-06-20,1,0,4.15
M01787,Merchant 01787,Palo Alto,Chinese,SMB,2022-08-05,1,0,3.96
M01788,Merchant 01788,San Francisco,Thai,Mid-Market,2023-04-12,1,0,3.92
M01789,Merchant 01789,San Jose,Thai,SMB,2022-01-25,1,0,4.52
M01790,Merchant 01790,San Francisco,Mexican,SMB,2023-04-10,1,1,4.55
M01791,Merchant 01791,Oakland,Italian,Mid-Market,2021-05-06,1,1,3.94
M01792,Merchant 01792,San Jose,Japanese,SMB,2023-03-24,1,0,4.21
M01793,Merchant 01793,San Jose,Mexican,SMB,2020-07-03,1,1,4.13
M01794,Merchant 01794,Fremont,Thai,SMB,2023-11-03,1,1,4.63
M01795,Merchant 01795,Berkeley,Japanese,SMB,2020-12-12,0,0,4.28
M01796,Merchant 01796,San Jose,Italian,Enterprise,2025-08-28,1,1,3.67
M01797,Merchant 01797,Berkeley,Indian,SMB,2023-12-12,1,1,4.05
M01798,Merchant 01798,Palo Alto,American,SMB,2024-01-09,1,1,4.81
M01799,Merchant 01799,San Francisco,Mediterranean,SMB,2022-12-05,0,0,4.15
M01800,Merchant 01800,Fremont,Mediterranean,SMB,2020-11-23,1,0,4.0
M01801,Merchant 01801,Oakland,Thai,SMB,2023-10-02,1,0,4.31
M01802,Merchant 01802,San Jose,Mediterranean,SMB,2022-04-14,1,0,4.51
M01803,Merchant 01803,Palo Alto,Chinese,SMB,2022-04-12,1,1,4.35
M01804,Merchant 01804,San Jose,Mexican,SMB,2025-07-13,1,1,3.78
M01805,Merchant 01805,Berkeley,Italian,SMB,2025-08-29,1,1,4.92
M01806,Merchant 01806,Berkeley,American,Mid-Market,2021-06-25,1,1,3.93
M01807,Merchant 01807,Oakland,American,Mid-Market,2025-05-10,1,1,4.12
M01808,Merchant 01808,Fremont,Mexican,SMB,2022-05-22,1,0,4.38
M01809,Merchant 01809,Oakland,Indian,SMB,2023-11-28,1,0,4.27
M01810,Merchant 01810,San Jose,Indian,SMB,2021-10-29,0,1,3.84
M01811,Merchant 01811,Berkeley,Mexican,SMB,2023-03-30,1,1,3.93
M01812,Merchant 01812,Oakland,Chinese,SMB,2023-05-26,1,0,4.19
M01813,Merchant 01813,San Francisco,Italian,SMB,2024-04-29,1,0,4.01
M01814,Merchant 01814,Berkeley,American,SMB,2022-11-27,1,0,3.89
M01815,Merchant 01815,San Francisco,Mexican,Enterprise,2020-09-19,1,0,4.4
M01816,Merchant 01816,Oakland,American,Mid-Market,2022-01-09,1,0,4.31
M01817,Merchant 01817,Palo Alto,Japanese,Mid-Market,2023-11-01,1,0,3.88
M01818,Merchant 01818,Berkeley,Chinese,SMB,2025-02-22,1,1,4.2
M01819,Merchant 01819,San Francisco,Italian,Mid-Market,2025-03-29,1,0,4.64
M01820,Merchant 01820,Oakland,American,Mid-Market,2025-05-14,1,1,4.04
M01821,Merchant 01821,Berkeley,Thai,SMB,2020-06-27,1,1,4.19
M01822,Merchant 01822,Oakland,Thai,Mid-Market,2024-02-27,0,1,4.65
M01823,Merchant 01823,Berkeley,Mediterranean,Mid-Market,2025-01-08,1,0,4.32
M01824,Merchant 01824,Berkeley,Mediterranean,Enterprise,2021-06-14,1,0,4.07
M01825,Merchant 01825,San Jose,Thai,SMB,2020-02-27,1,1,4.39
M01826,Merchant 01826,Palo Alto,Japanese,Mid-Market,2024-07-14,1,0,4.27
M01827,Merchant 01827,San Jose,American,SMB,2020-10-05,1,0,3.49
M01828,Merchant 01828,San Francisco,Italian,SMB,2025-04-20,1,1,5.0
M01829,Merchant 01829,Fremont,Chinese,SMB,2023-11-26,1,0,4.36
M01830,Merchant 01830,Berkeley,Mediterranean,SMB,2023-02-21,1,0,4.34
M01831,Merchant 01831,San Jose,Indian,SMB,2025-08-12,1,1,4.06
M01832,Merchant 01832,San Francisco,Japanese,Mid-Market,2022-07-16,1,1,4.19
M01833,Merchant 01833,Oakland,Italian,SMB,2023-01-13,1,1,4.73
M01834,Merchant 01834,Palo Alto,Chinese,SMB,2020-08-29,1,0,4.89
M01835,Merchant 01835,Oakland,Italian,Mid-Market,2020-03-02,1,1,3.89
M01836,Merchant 01836,San Francisco,American,SMB,2023-05-18,1,0,4.64
M01837,Merchant 01837,Palo Alto,Italian,SMB,2024-02-13,1,1,3.93
M01838,Merchant 01838,Fremont,Mexican,SMB,2020-10-14,1,0,3.83
M01839,Merchant 01839,Palo Alto,Italian,SMB,2022-03-13,1,0,3.93
M01840,Merchant 01840,Palo Alto,American,SMB,2023-07-01,1,0,3.66
M01841,Merchant 01841,Berkeley,Mediterranean,SMB,2024-11-04,1,0,4.33
M01842,Merchant 01842,Berkeley,Japanese,SMB,2022-11-10,1,0,3.9
M01843,Merchant 01843,San Francisco,Indian,Mid-Market,2022-12-07,1,0,4.17
M01844,Merchant 01844,Palo Alto,American,Mid-Market,2024-07-19,1,0,4.63
M01845,Merchant 01845,Oakland,Mediterranean,Mid-Market,2022-04-13,1,1,4.1
M01846,Merchant 01846,Fremont,Indian,SMB,2020-08-06,1,0,4.91
M01847,Merchant 01847,Berkeley,Thai,Mid-Market,2024-04-08,0,1,3.63
M01848,Merchant 01848,San Jose,Mediterranean,SMB,2023-06-28,1,1,4.65
M01849,Merchant 01849,San Francisco,Mediterranean,SMB,2025-09-01,0,1,4.54
M01850,Merchant 01850,San Francisco,Mediterranean,Mid-Market,2025-01-16,1,0,4.39
M01851,Merchant 01851,Fremont,Italian,SMB,2024-01-29,1,0,4.03
M01852,Merchant 01852,San Jose,American,SMB,2024-11-26,1,1,3.61
M01853,Merchant 01853,Fremont,Mexican,SMB,2024-02-20,1,1,4.38
M01854,Merchant 01854,San Jose,Thai,SMB,2024-10-04,1,1,4.38
M01855,Merchant 01855,San Francisco,Thai,SMB,2024-12-06,1,1,4.08
M01856,Merchant 01856,San Francisco,Italian,SMB,2020-08-03,1,1,3.69
M01857,Merchant 01857,Fremont,Chinese,Enterprise,2025-05-17,1,0,4.09
M01858,Merchant 01858,San Francisco,Italian,SMB,2024-08-27,1,0,4.23
M01859,Merchant 01859,San Francisco,Indian,SMB,2020-02-23,0,1,4.72
M01860,Merchant 01860,Oakland,Mediterranean,SMB,2025-06-13,1,0,4.62
M01861,Merchant 01861,Palo Alto,Japanese,SMB,2021-06-11,1,0,4.21
M01862,Merchant 01862,Berkeley,Thai,Mid-Market,2021-11-03,0,0,4.3
M01863,Merchant 01863,San Jose,Mexican,Mid-Market,2023-01-01,1,1,4.11
M01864,Merchant 01864,San Jose,Mexican,SMB,2023-11-07,0,0,3.84
M01865,Merchant 01865,Fremont,Thai,Mid-Market,2020-11-07,1,1,3.59
M01866,Merchant 01866,Palo Alto,Thai,Mid-Market,2025-06-08,0,0,4.3
M01867,Merchant 01867,San Francisco,Mediterranean,SMB,2022-09-03,1,1,3.78
M01868,Merchant 01868,San Jose,Italian,SMB,2020-10-24,1,1,4.1
M01869,Merchant 01869,Palo Alto,Japanese,SMB,2021-08-13,1,1,4.58
M01870,Merchant 01870,San Francisco,Indian,SMB,2024-12-15,1,0,4.83
M01871,Merchant 01871,San Jose,Thai,Mid-Market,2022-05-17,1,0,4.34
M01872,Merchant 01872,San Jose,Mediterranean,SMB,2022-09-03,0,1,4.31
M01873,Merchant 01873,San Jose,Thai,SMB,2022-11-20,1,0,4.6
M01874,Merchant 01874,Fremont,Italian,SMB,2024-09-23,1,0,4.5
M01875,Merchant 01875,Oakland,Mediterranean,Mid-Market,2021-09-17,1,0,3.53
M01876,Merchant 01876,San Jose,Indian,Mid-Market,2022-05-13,0,0,3.93
M01877,Merchant 01877,Fremont,Indian,SMB,2022-05-16,1,0,3.99
M01878,Merchant 01878,Palo Alto,Mexican,SMB,2023-04-09,1,1,3.99
M01879,Merchant 01879,Palo Alto,Chinese,SMB,2022-12-26,1,0,4.74
M01880,Merchant 01880,San Jose,Italian,SMB,2025-01-19,1,1,4.8
M01881,Merchant 01881,Palo Alto,Mediterranean,SMB,2021-11-27,1,1,4.78
M01882,Merchant 01882,Palo Alto,Mediterranean,SMB,2022-02-13,1,1,3.56
M01883,Merchant 01883,San Jose,Indian,SMB,2022-03-15,1,1,4.22
M01884,Merchant 01884,San Jose,Japanese,SMB,2022-12-23,1,0,4.78
M01885,Merchant 01885,Palo Alto,Indian,SMB,2021-12-24,0,0,3.81
M01886,Merchant 01886,Palo Alto,Indian,SMB,2025-06-18,1,0,4.92
M01887,Merchant 01887,Oakland,Mexican,Enterprise,2022-04-09,1,0,3.88
M01888,Merchant 01888,Berkeley,Thai,SMB,2023-07-02,1,1,4.46
M01889,Merchant 01889,Oakland,Indian,Enterprise,2025-05-12,1,0,4.03
M01890,Merchant 01890,San Jose,Mexican,SMB,2021-08-10,1,0,3.91
M01891,Merchant 01891,Fremont,Japanese,SMB,2022-06-10,1,0,4.46
M01892,Merchant 01892,Fremont,Italian,SMB,2020-02-28,1,0,4.37
M01893,Merchant 01893,Berkeley,Thai,SMB,2021-03-11,1,0,3.6
M01894,Merchant 01894,Fremont,American,SMB,2023-08-01,1,0,4.49
M01895,Merchant 01895,San Francisco,Chinese,SMB,2021-10-05,0,0,4.49
M01896,Merchant 01896,San Francisco,Mexican,SMB,2021-11-18,1,0,3.95
M01897,Merchant 01897,Berkeley,Mexican,Enterprise,2023-09-03,1,0,4.22
M01898,Merchant 01898,Oakland,Japanese,Mid-Market,2024-10-20,1,0,4.78
M01899,Merchant 01899,Palo Alto,American,SMB,2024-06-16,0,1,4.61
M01900,Merchant 01900,Fremont,Japanese,SMB,2023-08-02,1,0,3.99
M01901,Merchant 01901,Palo Alto,Thai,SMB,2022-01-11,1,1,4.17
M01902,Merchant 01902,San Francisco,Mexican,SMB,2022-11-12,1,1,3.67
M01903,Merchant 01903,Berkeley,American,SMB,2023-01-25,1,0,5.0
M01904,Merchant 01904,Oakland,Chinese,Mid-Market,2025-06-05,1,1,4.34
M01905,Merchant 01905,San Francisco,Italian,SMB,2024-10-14,1,1,4.04
M01906,Merchant 01906,San Francisco,American,SMB,2025-06-26,1,1,4.27
M01907,Merchant 01907,San Jose,Italian,SMB,2022-04-05,1,0,4.35
M01908,Merchant 01908,Berkeley,Chinese,SMB,2022-11-21,1,1,4.49
M01909,Merchant 01909,Fremont,Italian,SMB,2023-07-25,1,0,4.14
M01910,Merchant 01910,Fremont,Japanese,Mid-Market,2024-01-03,1,1,4.71
M01911,Merchant 01911,Palo Alto,Chinese,SMB,2023-11-15,1,0,4.64
M01912,Merchant 01912,San Jose,Chinese,SMB,2025-07-18,1,1,3.8
M01913,Merchant 01913,San Francisco,American,Enterprise,2023-06-30,1,0,4.52
M01914,Merchant 01914,Berkeley,Thai,SMB,2021-06-25,1,0,4.97
M01915,Merchant 01915,San Jose,Italian,Mid-Market,2021-01-22,0,1,4.5
M01916,Merchant 01916,Berkeley,Mexican,SMB,2020-04-06,1,0,4.15
M01917,Merchant 01917,San Jose,Japanese,SMB,2020-09-04,0,0,4.22
M01918,Merchant 01918,Palo Alto,Mexican,Mid-Market,2023-02-15,1,0,4.45
M01919,Merchant 01919,Palo Alto,Mexican,SMB,2020-04-02,1,0,4.19
M01920,Merchant 01920,San Francisco,Chinese,Mid-Market,2025-03-25,0,0,4.11
M01921,Merchant 01921,Berkeley,Chinese,SMB,2025-07-05,1,0,3.88
M01922,Merchant 01922,Fremont,Mediterranean,SMB,2020-04-20,1,0,4.53
M01923,Merchant 01923,Palo Alto,American,SMB,2025-02-04,0,1,4.73
M01924,Merchant 01924,San Jose,Italian,SMB,2021-08-29,1,1,4.0
M01925,Merchant 01925,Fremont,Mediterranean,Mid-Market,2022-11-04,1,0,4.01
M01926,Merchant 01926,Palo Alto,American,SMB,2024-03-19,1,0,4.58
M01927,Merchant 01927,Palo Alto,Chinese,SMB,2021-12-25,0,1,4.24
M01928,Merchant 01928,San Jose,Chinese,Mid-Market,2021-09-25,1,0,4.52
M01929,Merchant 01929,Berkeley,American,SMB,2020-06-21,1,0,4.1
M01930,Merchant 01930,Berkeley,Japanese,SMB,2023-06-27,1,1,4.61
M01931,Merchant 01931,Palo Alto,Indian,SMB,2024-11-14,1,1,4.29
M01932,Merchant 01932,San Francisco,American,Mid-Market,2020-12-07,1,1,4.36
M01933,Merchant 01933,San Jose,Indian,SMB,2020-06-22,1,1,4.81
M01934,Merchant 01934,Berkeley,Chinese,SMB,2022-05-01,1,0,4.29
M01935,Merchant 01935,Fremont,Chinese,Enterprise,2023-07-05,0,0,3.82
M01936,Merchant 01936,Fremont,Mediterranean,Mid-Market,2020-09-29,1,0,4.37
M01937,Merchant 01937,Palo Alto,Mexican,SMB,2023-11-15,1,0,4.83
M01938,Merchant 01938,San Jose,Japanese,SMB,2021-09-29,0,0,4.27
M01939,Merchant 01939,Berkeley,Italian,SMB,2025-02-19,1,0,4.63
M01940,Merchant 01940,Fremont,Indian,SMB,2020-05-16,1,0,4.74
M01941,Merchant 01941,San Jose,American,SMB,2023-10-21,1,0,4.88
M01942,Merchant 01942,San Jose,Thai,SMB,2023-10-01,1,0,4.03
M01943,Merchant 01943,Oakland,Mediterranean,SMB,2020-03-02,1,0,3.94
M01944,Merchant 01944,San Francisco,Japanese,Mid-Market,2023-12-25,1,1,3.81
M01945,Merchant 01945,San Jose,Thai,SMB,2023-05-04,1,1,4.11
M01946,Merchant 01946,San Jose,Japanese,SMB,2023-01-09,1,1,3.9
M01947,Merchant 01947,Palo Alto,American,SMB,2025-03-13,1,1,4.48
M01948,Merchant 01948,Berkeley,Chinese,SMB,2024-01-08,1,0,4.45
M01949,Merchant 01949,Fremont,Mediterranean,SMB,2022-08-11,1,0,3.62
M01950,Merchant 01950,Berkeley,Mexican,Mid-Market,2021-06-22,1,0,4.31
M01951,Merchant 01951,Fremont,American,SMB,2024-10-02,1,0,4.38
M01952,Merchant 01952,Berkeley,Japanese,SMB,2025-04-23,0,1,3.93
M01953,Merchant 01953,San Jose,American,Enterprise,2022-02-18,1,0,3.53
M01954,Merchant 01954,Oakland,Mediterranean,SMB,2020-08-05,1,0,4.08
M01955,Merchant 01955,Fremont,Chinese,Mid-Market,2021-07-08,1,0,4.59
M01956,Merchant 01956,Fremont,Thai,SMB,2020-07-08,1,1,4.38
M01957,Merchant 01957,San Francisco,Italian,SMB,2021-01-07,1,0,4.62
M01958,Merchant 01958,Palo Alto,Mediterranean,Enterprise,2024-06-29,0,0,4.4
M01959,Merchant 01959,San Jose,Mediterranean,SMB,2022-01-10,1,1,3.99
M01960,Merchant 01960,Palo Alto,Mediterranean,Mid-Market,2021-05-24,1,0,4.54
M01961,Merchant 01961,San Francisco,Mexican,SMB,2022-05-06,1,0,4.22
M01962,Merchant 01962,Oakland,Italian,Enterprise,2025-04-17,0,0,4.5
M01963,Merchant 01963,Oakland,Indian,Enterprise,2022-05-28,0,0,4.28
M01964,Merchant 01964,Oakland,Italian,SMB,2024-08-25,0,1,4.54
M01965,Merchant 01965,San Francisco,Thai,SMB,2023-12-18,1,0,4.16
M01966,Merchant 01966,Palo Alto,Mediterranean,SMB,2020-09-09,1,0,3.81
M01967,Merchant 01967,Fremont,Japanese,SMB,2020-09-07,1,0,4.4
M01968,Merchant 01968,San Jose,Mediterranean,SMB,2021-10-16,1,1,4.62
M01969,Merchant 01969,Oakland,American,SMB,2021-03-06,1,0,4.33
M01970,Merchant 01970,Palo Alto,Mexican,Enterprise,2023-08-11,1,0,4.18
M01971,Merchant 01971,Berkeley,Japanese,Mid-Market,2025-08-07,1,0,4.75
M01972,Merchant 01972,San Jose,Mediterranean,SMB,2023-08-02,1,1,4.36
M01973,Merchant 01973,Fremont,Chinese,SMB,2020-05-17,1,0,4.06
M01974,Merchant 01974,Fremont,Italian,SMB,2023-06-25,1,0,4.16
M01975,Merchant 01975,Oakland,American,SMB,2021-10-04,1,0,4.66
M01976,Merchant 01976,San Francisco,Chinese,Enterprise,2022-11-30,0,0,4.22
M01977,Merchant 01977,Berkeley,Japanese,Mid-Market,2024-08-27,1,0,4.37
M01978,Merchant 01978,San Jose,Japanese,SMB,2022-02-19,1,0,4.16
M01979,Merchant 01979,Berkeley,Japanese,SMB,2022-02-02,1,0,4.68
M01980,Merchant 01980,Oakland,Indian,Mid-Market,2021-09-14,1,1,4.3
M01981,Merchant 01981,Oakland,Japanese,SMB,2020-08-24,1,0,4.27
M01982,Merchant 01982,Fremont,Chinese,Mid-Market,2025-01-04,1,1,3.85
M01983,Merchant 01983,Berkeley,Mediterranean,SMB,2020-09-06,1,1,4.12
M01984,Merchant 01984,Oakland,Thai,SMB,2025-02-07,1,0,4.18
M01985,Merchant 01985,Fremont,Thai,SMB,2020-07-07,1,0,3.89
M01986,Merchant 01986,Palo Alto,Indian,Mid-Market,2025-02-24,1,1,4.01
M01987,Merchant 01987,Fremont,Mediterranean,Mid-Market,2021-11-27,1,0,3.79
M01988,Merchant 01988,San Francisco,Thai,SMB,2022-08-27,0,0,4.22
M01989,Merchant 01989,San Jose,Chinese,Mid-Market,2023-03-16,1,1,4.4
M01990,Merchant 01990,Oakland,Indian,SMB,2021-10-06,1,1,4.65
M01991,Merchant 01991,San Francisco,Chinese,SMB,2022-07-20,1,0,4.47
